region,sub,reg_sub,col,del,lat_c,lon_c,cp,num_diligencias_cpxgeo,num_addr_cpxgeo,num_diligencias_region,num_diligencias_subregion
4,2,21,"GARCIMARRERO","ALVARO OBREGON",19.367273,-99.232277,"01430",10,3,4076,944
4,2,21,"OLIVAR DEL CONDE","ALVARO OBREGON",19.371746,-99.219048,"01408",7,3,4076,944
4,2,21,"MIXCOAC","BENITO JUAREZ",19.372528,-99.189484,"03910",86,19,4076,944
4,2,21,"MERCED GOMEZ","ALVARO OBREGON",19.367447,-99.195457,"01600",59,19,4076,944
4,2,21,"GARCIMARRERO","ALVARO OBREGON",19.365993,-99.239944,"01510",12,3,4076,944
4,2,21,"","ALVARO OBREGON",19.369892,-99.197289,"01490",2,2,4076,944
4,2,21,"LOMAS DE AXOMIATLA","ALVARO OBREGON",19.342306,-99.253738,"01820",17,4,4076,944
4,2,21,"MERCED GOMEZ","ALVARO OBREGON",19.369532,-99.193375,"01480",6,3,4076,944
4,2,21,"SANTA LUCIA","ALVARO OBREGON",19.358788,-99.252655,"01500",14,4,4076,944
4,2,21,"PILOTO ADOLFO LOPEZ MATEOS","ALVARO OBREGON",19.373011,-99.232628,"01290",3,2,4076,944
4,2,21,"MOLINO DE ROSAS","ALVARO OBREGON",19.373533,-99.20179,"01470",47,10,4076,944
4,2,21,"SAN PEDRO DE LOS PINOS","ALVARO OBREGON",19.387939,-99.192268,"01180",182,30,4076,944
4,2,21,"BOSQUES DE TARANGO","ALVARO OBREGON",19.347795,-99.247902,"01588",8,4,4076,944
4,2,21,"SANTA LUCIA","ALVARO OBREGON",19.36529,-99.242691,"01520",12,4,4076,944
4,2,21,"MOLINO DE ROSAS","ALVARO OBREGON",19.372725,-99.206802,"01400",18,5,4076,944
4,2,21,"","ALVARO OBREGON",19.362818,-99.24836,"01530",5,3,4076,944
4,2,21,"BELLAVISTA","ALVARO OBREGON",19.39591,-99.19603,"01140",45,10,4076,944
4,2,21,"LAS AMERICAS","ALVARO OBREGON",19.400606,-99.19989,"01120",39,15,4076,944
4,2,21,"LOMA DE PUERTA GRANDE","ALVARO OBREGON",19.358812,-99.232346,"01640",5,1,4076,944
4,2,21,"MERCED GOMEZ","BENITO JUAREZ",19.36467,-99.190437,"03930",8,2,4076,944
4,2,21,"SANTA MARIA NONOALCO","ALVARO OBREGON",19.381472,-99.193649,"01420",33,11,4076,944
4,2,21,"ALFONSO XIII","ALVARO OBREGON",19.37652,-99.194862,"01460",37,14,4076,944
4,2,21,"OLIVAR DEL CONDE","ALVARO OBREGON",19.370617,-99.213249,"01450",7,5,4076,944
4,3,22,"","MAGDALENA CONTRERAS",19.311823,-99.235352,"10500",13,5,4076,377
4,3,22,"HEROES DE PADIERNA","MAGDALENA CONTRERAS",19.312767,-99.221252,"10700",29,7,4076,377
4,3,22,"SAN BARTOLO AMEYALCO","ALVARO OBREGON",19.330088,-99.264671,"01800",15,6,4076,377
4,3,22,"PUEBLO NUEVO ALTO","MAGDALENA CONTRERAS",19.30722,-99.261162,"10360",4,1,4076,377
4,3,22,"TORRES DE POTRERO","ALVARO OBREGON",19.330931,-99.24913,"01840",7,3,4076,377
4,3,22,"SAN BERNABE OCOTEPEC","MAGDALENA CONTRERAS",19.31361,-99.257927,"10300",17,4,4076,377
4,3,22,"SAN JERONIMO ACULCO","MAGDALENA CONTRERAS",19.318928,-99.223839,"10400",127,18,4076,377
4,3,22,"PUEBLO LA MAGDALENA CONTRERAS","MAGDALENA CONTRERAS",19.303389,-99.246124,"10910",3,1,4076,377
4,3,22,"EL ROSAL","MAGDALENA CONRTRERAS",19.307442,-99.248146,"10600",4,1,4076,377
4,3,22,"BARRANCA SECA","MAGDALENA CONTRERAS",19.305786,-99.238922,"10580",7,2,4076,377
4,3,22,"SANTA TERESA","MAGDALENA CONTRERAS",19.309093,-99.230705,"10710",2,1,4076,377
4,3,22,"SAN BARTOLO AMEYALCO","MAGDALENA CONTRERAS",19.326033,-99.245499,"10010",2,1,4076,377
4,3,22,"SAN JERONIMO LIDICE","MAGDALENA CONTRERAS",19.326382,-99.221466,"10200",125,39,4076,377
4,3,22,"LA MAGDALENA CONTRERAS","MAGDALENA CONTRERAS",19.298187,-99.250946,"01880",3,1,4076,377
4,3,22,"EL ROSAL","MAGDALENA CONTRERAS",19.323559,-99.246498,"10320",1,1,4076,377
4,3,22,"LOMAS DE SAN BERNABE","MAGDALENA CONTRERAS",19.311527,-99.260986,"10350",2,1,4076,377
4,3,22,"EL TORO","MAGDALENA CONTRERAS",19.3113,-99.245003,"10610",6,2,4076,377
4,3,22,"LOMAS QUEBRADAS","MAGDALENA CONTRERAS",19.313395,-99.241692,"10000",10,4,4076,377
4,4,23,"EX-HACIENDA DE GUADALUPE CHIMALISTAC","ALVARO OBREGON",19.350567,-99.180626,"01050",138,22,4076,1698
4,4,23,"CAMPESTRE","ALVARO OBREGON",19.354195,-99.191017,"01040",31,12,4076,1698
4,4,23,"TLACOPAC","ALVARO OBREGON",19.355173,-99.197334,"01049",9,4,4076,1698
4,4,23,"ATLAMAYA","ALVARO OBREGON",19.348566,-99.204002,"01760",20,5,4076,1698
4,4,23,"OLIVAR DE LOS PADRES","ALVARO OBREGON",19.335642,-99.229774,"01770",9,2,4076,1698
4,4,23,"SAN ANGEL","ALVARO OBREGON",19.347097,-99.190536,"01000",314,57,4076,1698
4,4,23,"ALTAVISTA","ALVARO OBREGON",19.35042,-99.197014,"01060",76,16,4076,1698
4,4,23,"OLIVAR DE LOS PADRES","ALVARO OBREGON",19.337027,-99.236084,"01788",7,1,4076,1698
4,4,23,"TIZAPAN SAN ANGEL","ALVARO OBREGON",19.337824,-99.196594,"01090",213,62,4076,1698
4,4,23,"TETELPAN","ALVARO OBREGON",19.343643,-99.230057,"01708",1,1,4076,1698
4,4,23,"FLORIDA","ALVARO OBREGON",19.357191,-99.181587,"01030",275,56,4076,1698
4,4,23,"LOMAS DE SAN ANGEL INN","ALVARO OBREGON",19.343374,-99.205414,"01790",37,11,4076,1698
4,4,23,"TETELPAN","ALVARO OBREGON",19.341908,-99.225479,"01700",11,8,4076,1698
4,4,23,"GUADALUPE INN","ALVARO OBREGON",19.356564,-99.186348,"01020",397,64,4076,1698
4,4,23,"PROGRESO TIZAPAN","ALVARO OBREGON",19.337091,-99.204132,"01089",4,2,4076,1698
4,4,23,"TLACOPAC","ALVARO OBREGON",19.312819,-99.269127,"01863",5,1,4076,1698
4,4,23,"PROGRESO TIZAPAN","ALVARO OBREGON",19.340281,-99.202942,"01080",29,9,4076,1698
4,4,23,"CHIMALISTAC","ALVARO OBREGON",19.342073,-99.188911,"01070",98,20,4076,1698
4,4,23,"OLIVAR DE LOS PADRES","ALVARO OBREGON",19.337896,-99.221169,"01780",24,10,4076,1698
4,5,24,"LOMAS DE SANTA FE","ALVARO OBREGON",19.382608,-99.218361,"01270",1,1,4076,7
4,5,24,"LOMAS DE LA ERA","ALVARO OBREGON",19.330229,-99.257576,"01807",2,1,4076,7
4,5,24,"LOMAS DE LA ERA","ALVARO OBREGON",19.330229,-99.257576,"01860",1,1,4076,7
4,5,24,"SANTA FE","ALVARO OBREGON",19.384581,-99.220787,"01279",3,2,4076,7
4,,,"LOS PADRES","MAGDALENA CONTRERAS",19.323042,-99.246422,"10340",1,1,4076,885
4,,,"BARROS SIERRA","MAGDALENA CONTRERAS",19.316494,-99.24485,"10380",1,1,4076,885
4,,,"BALCONES DE CEHUAYO","ALVARO OBREGON",19.35626,-99.23941,"01540",2,1,4076,885
4,,,"LAS AGUILAS","ALVARO OBREGON",19.32749,-99.285233,"01830",12,5,4076,885
4,,,"EX-HACIENDA DE TARANGO","ALVARO OBREGON",19.362593,-99.223557,"01618",4,3,4076,885
4,,,"PUEBLO NUEVO BAJO","MAGDALENA CONTRERAS",19.304853,-99.247505,"10640",1,1,4076,885
4,,,"UNIDAD HABITACIONAL MOLINO DE SANTO DOMINGO","ALVARO OBREGON",19.393682,-99.200714,"01130",1,1,4076,885
4,,,"SAN NICOLAS TOTOLAPAN","MAGDALENA CONTRERAS",19.293196,-99.245728,"10900",18,4,4076,885
4,,,"BARRIO NORTE","ALVARO OBREGON",19.379805,-99.206192,"01410",4,1,4076,885
5,1,25,"DANIEL GARZA","MIGUEL HIDALGO",19.404507,-99.198929,"11830",29,10,4238,392
5,1,25,"DANIEL GARZA","MIGUEL HIDALGO",19.409672,-99.192993,"11840",15,6,4238,392
5,1,25,"EL CAPULIN","ALVARO OBREGON",19.397154,-99.211517,"01110",8,3,4238,392
5,1,25,"SAN MIGUEL CHAPULTEPEC","MIGUEL HIDALGO",19.413101,-99.183685,"11850",237,88,4238,392
5,1,25,"TACUBAYA","MIGUEL HIDALGO",19.40036,-99.187302,"11870",52,17,4238,392
5,1,25,"AMERICA","MIGUEL HIDALGO",19.404924,-99.201584,"11820",33,6,4238,392
5,1,25,"OBSERVATORIO","MIGUEL HIDALGO",19.404854,-99.19381,"11860",18,8,4238,392
5,2,26,"COOPERATIVA PALO ALTO","CUAJIMALPA",19.384443,-99.250229,"05110",6,3,4238,1465
5,2,26,"BOSQUES DE LAS LOMAS","CUAJIMALPA DE MORELOS",19.387434,-99.253296,"05120",500,75,4238,1465
5,2,26,"LOMAS DE REFORMA","MIGUEL HIDALGO",19.403393,-99.230804,"11930",19,6,4238,1465
5,2,26,"BOSQUES DE LAS LOMAS","MIGUEL HIDALGO",19.404306,-99.241936,"11700",180,59,4238,1465
5,2,26,"LOMAS DE VISTA HERMOSA","CUAJIMALPA DE MORELOS",19.378605,-99.277481,"05214",6,3,4238,1465
5,2,26,"PASEO DE LAS LOMAS","ALVARO OBREGON",19.369389,-99.266479,"01330",155,28,4238,1465
5,2,26,"LOMAS ALTAS","MIGUEL HIDALGO",19.395388,-99.232391,"11950",189,18,4238,1465
5,2,26,"LOMAS DE BEZARES","MIGUEL HIDALGO",19.38896,-99.243088,"11910",59,19,4238,1465
5,2,26,"LOMAS DE VISTA HERMOSA","CUAJIMALPA DE MORELOS",19.378653,-99.272682,"05100",84,26,4238,1465
5,2,26,"LOMAS DEL CHAMIZAL","CUAJIMALPA DE MORELOS",19.393606,-99.266258,"05129",182,33,4238,1465
5,2,26,"GRANJAS PALO ALTO","CUAJIMALPA DE MORELOS",19.382744,-99.254463,"05118",57,14,4238,1465
5,2,26,"CAMPESTRE PALO ALTO","CUAJIMALPA DE MORELOS",19.378859,-99.258911,"05119",28,8,4238,1465
5,3,27,"ESCANDON","MIGUEL HIDALGO",19.402466,-99.177979,"11800",259,91,4238,395
5,3,27,"EL YAQUI","CUAJIMALPA DE MORELOS",19.36289,-99.280769,"05320",82,18,4238,395
5,3,27,"LOMAS DE MEMETLA","CUAJIMALPA DE MORELOS",19.357153,-99.28804,"05330",4,2,4238,395
5,3,27,"SAN JOSE DE LOS CEDROS","CUAJIMALPA DE MORELOS",19.366808,-99.285606,"05200",24,9,4238,395
5,3,27,"EL MOLINITO","CUAJIMALPA",19.3617,-99.287392,"05310",1,1,4238,395
5,3,27,"LOMAS DE MEMETLA","CUAJIMALPA DE MORELOS",19.353748,-99.289818,"05379",1,1,4238,395
5,3,27,"CRUZ MANCA","CUAJIMALPA",19.358189,-99.273689,"05349",17,4,4238,395
5,3,27,"CRUZ MANCA","CUAJIMALPA DE MORELOS",19.344109,-99.275223,"05600",7,4,4238,395
5,4,28,"SAN ANGEL","ALVARO OBREGON",19.329702,-99.287056,"05610",2,1,4238,142
5,4,28,"SAN LORENZO ACOPILCO","CUAJIMALPA DE MORELOS",19.328781,-99.323914,"05410",13,3,4238,142
5,4,28,"LOMAS DE CHAPULTEPEC","MIGUEL HIDALGO",19.399467,-99.236633,"11920",11,4,4238,142
5,4,28,"","CUAJIMALPA DE MORELOS",19.348383,-99.300491,"05500",25,12,4238,142
5,4,28,"SAN LORENZO ACOPILCO","CUAJIMALPA",19.318764,-99.333916,"05710",3,1,4238,142
5,4,28,"16 DE SEPTIEMBRE","MIGUEL HIDALGO",19.401024,-99.208839,"11810",26,8,4238,142
5,4,28,"LOCAXCO","CUAJIMALPA DE MORELOS",19.353874,-99.293434,"05360",2,1,4238,142
5,4,28,"LOMA DEL PADRE","CUAJIMALPA DE MORELOS",19.340977,-99.311745,"05020",3,1,4238,142
5,4,28,"CUAJIMALPA","CUAJIMALPA DE MORELOS",19.361931,-99.292358,"05260",7,3,4238,142
5,4,28,"CUAJIMALPA","CUAJIMALPA DE MORELOS",19.360699,-99.294785,"05030",6,4,4238,142
5,4,28,"CUAJIMALPA","CUAJIMALPA DE MORELOS",19.356705,-99.295357,"05000",44,14,4238,142
5,5,29,"SANTA FE","ALVARO OBREGON",19.366676,-99.260719,"01376",702,131,4238,1823
5,5,29,"LOMAS DE SANTA FE","ALVARO OBREGON",19.37936,-99.250168,"01320",3,2,4238,1823
5,5,29,"SANTA FE","CUAJIMALPA DE MORELOS",19.360495,-99.28038,"05370",7,2,4238,1823
5,5,29,"LOMAS DE SANTA FE","CUAJIMALPA DE MORELOS",19.360054,-99.274399,"05348",1043,158,4238,1823
5,5,29,"SANTA FE","ALVARO OBREGON",19.379606,-99.245125,"01210",11,9,4238,1823
5,5,29,"SANTA FE","ALVARO OBREGON",19.386105,-99.224648,"01220",17,3,4238,1823
5,5,29,"SANTA FE","ALVARO OBREGON",19.379986,-99.244965,"01340",1,1,4238,1823
5,5,29,"SAN MATEO TLALTENANGO","CUAJIMALPA DE MORELOS",19.353214,-99.265518,"05620",6,3,4238,1823
5,5,29,"EL MOLINO","CUAJIMALPA",19.363119,-99.285103,"05240",1,1,4238,1823
5,5,29,"LOMAS DE SANTA FE","ALVARO OBREGON",19.372782,-99.255249,"01219",26,8,4238,1823
5,5,29,"SANTA FE","ALVARO OBREGON",19.358927,-99.258812,"01389",1,1,4238,1823
5,5,29,"BEJERO","ALVARO OBREGON",19.379505,-99.244865,"01230",5,2,4238,1823
5,,,"CUAJIMALPA","ALVARO OBREGON",19.379427,-99.253456,"01310",13,4,4238,885
5,,,"GRANJAS NAVIDAD","CUAJIMALPA",19.375259,-99.285904,"05219",9,4,4238,885
5,,,"MANZANAZTITLA","CUAJIMALPA DE MORELOS",19.366907,-99.297791,"05270",2,1,4238,885
5,,,"PRADOS DE LA MONTAÑA","CUAJIMALPA DE MORELOS",19.356577,-99.265358,"05619",9,3,4238,885
5,,,"GRANJAS NAVIDAD","CUAJIMALPA DE MORELOS",19.372564,-99.277657,"05249",1,1,4238,885
6,1,30,"POLANCO III SECCION","MIGUEL HIDALGO",19.431934,-99.198517,"11540",636,106,5589,2198
6,1,30,"LOS MORALES POLANCO","MIGUEL HIDALGO",19.437508,-99.210083,"11510",400,79,5589,2198
6,1,30,"MOLINO DEL REY","MIGUEL HIDALGO",19.424696,-99.203461,"11040",24,5,5589,2198
6,1,30,"REFORMA SOCIAL","MIGUEL HIDALGO",19.433905,-99.212547,"11650",95,21,5589,2198
6,1,30,"LOMAS DE SOTELO","MIGUEL HIDALGO",19.448565,-99.221321,"11610",1,1,5589,2198
6,1,30,"LOMAS DE SOTELO","MIGUEL HIDALGO",19.437355,-99.222878,"11619",15,4,5589,2198
6,1,30,"IRRIGACION","MIGUEL HIDALGO",19.443012,-99.210083,"11500",159,33,5589,2198
6,1,30,"POLANCO II SECCION","MIGUEL HIDALGO",19.434439,-99.204079,"11530",292,72,5589,2198
6,1,30,"POLANCO IV SECCION","MIGUEL HIDALGO",19.430689,-99.194145,"11550",576,115,5589,2198
6,2,31,"BOSQUE DE CHAPULTEPEC II SECCION","MIGUEL HIDALGO",19.41185,-99.194695,"11100",3,2,5589,1096
6,2,31,"POLANCO V SECCION","MIGUEL HIDALGO",19.433945,-99.189232,"11570",4,2,5589,1096
6,2,31,"POLANCO V SECCION","MIGUEL HIDALGO",19.433247,-99.187119,"11560",1059,227,5589,1096
6,2,31,"RINCON DEL BOSQUE","MIGUEL HIDALGO",19.423508,-99.184563,"11580",24,7,5589,1096
6,2,31,"MERCED GOMEZ","MIGUEL HIDALGO",19.439245,-99.215775,"11600",6,2,5589,1096
6,3,32,"","MIGUEL HIDALGO",19.444942,-99.181152,"11310",16,6,5589,979
6,3,32,"AMPLIACION GRANADA","MIGUEL HIDALGO",19.441914,-99.203751,"11529",358,25,5589,979
6,3,32,"GRANADA","MIGUEL HIDALGO",19.439808,-99.19503,"11520",605,88,5589,979
6,4,33,"LOMAS DE CHAPULTEPEC","MIGUEL HIDALGO",19.426228,-99.211853,"11000",1242,284,5589,1242
6,5,34,"ANAHUAC","MIGUEL HIDALGO",19.445946,-99.189537,"11450",83,24,5589,83
6,,,"POLANCO V SECCION","MIGUEL HIDALGO",19.435366,-99.190292,"11506",1,1,5589,885
7,1,35,"ROMA SUR","CUAUHTEMOC",19.405357,-99.163574,"06760",770,127,5851,770
7,2,36,"ROMA NORTE","CUAUHTEMOC",19.414284,-99.165047,"06700",3,1,5851,2156
7,2,36,"ROMA NORTE","CUAUHTEMOC",19.418541,-99.163612,"06700",1414,290,5851,2156
7,2,36,"NIÑOS HEROES","BENITO JUAREZ",19.386106,-99.143639,"03440",28,10,5851,2156
7,2,36,"DEL VALLE","BENITO JUAREZ",19.39529,-99.167366,"03103",711,156,5851,2156
7,3,37,"NARVARTE PONIENTE","BENITO JUAREZ",19.392267,-99.157166,"03020",275,103,5851,1457
7,3,37,"NARVARTE ORIENTE","BENITO JUAREZ",19.393538,-99.150063,"03023",268,77,5851,1457
7,3,37,"PIEDAD NARVARTE","BENITO JUAREZ",19.403215,-99.153954,"03000",164,24,5851,1457
7,3,37,"AMERICAS UNIDAS","BENITO JUAREZ",19.381548,-99.140991,"03610",35,5,5851,1457
7,3,37,"MODERNA","BENITO JUAREZ",19.394825,-99.134941,"03510",52,19,5851,1457
7,3,37,"MIGUEL ALEMAN","BENITO JUAREZ",19.38946,-99.145157,"03420",7,3,5851,1457
7,3,37,"ATENOR SALAS","BENITO JUAREZ",19.402771,-99.14595,"03010",6,4,5851,1457
7,3,37,"VILLA DE CORTEZ","BENITO JUAREZ",19.388083,-99.136337,"03530",8,4,5851,1457
7,3,37,"IZTACCIHUATL","BENITO JUAREZ",19.390297,-99.135895,"03520",23,7,5851,1457
7,3,37,"VERTIZ NARVARTE","BENITO JUAREZ",19.382504,-99.15078,"03600",230,33,5851,1457
7,3,37,"INDEPENDENCIA","BENITO JUAREZ",19.379492,-99.146545,"03630",47,12,5851,1457
7,3,37,"ALAMOS","BENITO JUAREZ",19.39801,-99.140312,"03400",280,70,5851,1457
7,3,37,"VERTIZ NARVARTE","BENITO JUAREZ",19.383167,-99.147087,"03620",10,4,5851,1457
7,3,37,"POSTAL","BENITO JUAREZ",19.391132,-99.14093,"03410",5,3,5851,1457
7,3,37,"NATIVITAS","BENITO JUAREZ",19.382149,-99.137352,"03500",47,15,5851,1457
7,4,38,"TRANSITO","CUAUHTEMOC",19.41704,-99.130867,"06820",180,31,5851,1230
7,4,38,"VISTA ALEGRE","CUAUHTEMOC",19.40975,-99.134239,"06860",31,8,5851,1230
7,4,38,"DOCTORES","CUAUHTEMOC",19.407089,-99.206276,"02820",1,1,5851,1230
7,4,38,"DOCTORES","CUAUHTEMOC",19.421011,-99.148155,"06720",561,133,5851,1230
7,4,38,"BUENOS AIRES","CUAUHTEMOC",19.404953,-99.148308,"06780",10,4,5851,1230
7,4,38,"OBRERA","CUAUHTEMOC",19.418144,-99.139259,"06800",315,82,5851,1230
7,4,38,"ALGARIN","CUAUHTEMOC",19.40555,-99.139084,"06880",60,24,5851,1230
7,4,38,"AMPLIACION ASTURIAS","CUAUHTEMOC",19.406784,-99.132545,"06890",40,13,5851,1230
7,4,38,"TRANSITO","CUAUHTEMOC",19.41918,-99.128128,"06840",15,6,5851,1230
7,4,38,"PAULINO NAVARRO","CUAUHTEMOC",19.412735,-99.128868,"06870",14,4,5851,1230
7,4,38,"ASTURIAS","CUAUHTEMOC",19.405018,-99.129517,"06850",2,2,5851,1230
7,4,38,"DOCTORES","CUAUHTEMOC",19.422276,-99.152054,"06728",1,1,5851,1230
7,5,39,"CONDESA","CUAUHTEMOC",19.414223,-99.176079,"06140",139,42,5851,904
7,5,39,"HIPODROMO CONDESA","CUAUHTEMOC",19.408987,-99.171303,"06100",608,147,5851,904
7,5,39,"HIPODROMO CONDESA","CUAUHTEMOC",19.409849,-99.176201,"06170",157,36,5851,904
7,,,"JOSEFA ORTIZ DE DOMINGUEZ","BENITO JUAREZ",19.387672,-99.141212,"03430",2,1,5851,885
8,1,40,"RESIDENCIAL EMPERADORES","BENITO JUAREZ",19.366945,-99.15638,"03320",32,7,5832,834
8,1,40,"SANTA CRUZ ATOYAC","BENITO JUAREZ",19.369198,-99.161163,"03310",153,34,5832,834
8,1,40,"ACACIAS","BENITO JUAREZ",19.365988,-99.175026,"03240",121,23,5832,834
8,1,40,"PORTALES NORTE","BENITO JUAREZ",19.368252,-99.150108,"03303",72,27,5832,834
8,1,40,"SANTA CRUZ ATOYAC","BENITO JUAREZ",19.36672,-99.16539,"03313",23,5,5832,834
8,1,40,"MARIA DEL CARMEN","BENITO JUAREZ",19.376432,-99.137482,"03540",30,6,5832,834
8,1,40,"CREDITO CONSTRUCTOR","BENITO JUAREZ",19.365185,-99.180573,"03940",91,21,5832,834
8,1,40,"ACTIPAN","BENITO JUAREZ",19.368799,-99.179817,"03230",312,21,5832,834
8,2,41,"DEL VALLE","BENITO JUAREZ",19.371056,-99.169991,"03104",578,132,5832,2458
8,2,41,"LETRAN VALLE","BENITO JUAREZ",19.375811,-99.157768,"03650",165,36,5832,2458
8,2,41,"SAN PEDRO DE LOS PINOS","BENITO JUAREZ",19.392115,-99.1838,"03800",295,58,5832,2458
8,2,41,"MIRAVALLE","BENITO JUAREZ",19.361893,-99.140526,"03580",7,2,5832,2458
8,2,41,"DEL VALLE","BENITO JUAREZ",19.370499,-99.171524,"03220",4,1,5832,2458
8,2,41,"TLACOQUEMECATL DEL VALLE","BENITO JUAREZ",19.375132,-99.175461,"03200",309,65,5832,2458
8,2,41,"DEL VALLE","BENITO JUAREZ",19.384274,-99.167755,"03100",846,182,5832,2458
8,2,41,"PORTALES ORIENTE","BENITO JUAREZ",19.367508,-99.140091,"03570",26,9,5832,2458
8,2,41,"INSURGENTES MIXCOAC","BENITO JUAREZ",19.371027,-99.1819,"03920",147,34,5832,2458
8,2,41,"ZACAHUITZCO","BENITO JUAREZ",19.373373,-99.137039,"03550",4,3,5832,2458
8,2,41,"SAN JUAN","BENITO JUAREZ",19.378765,-99.18512,"03730",42,11,5832,2458
8,2,41,"8 DE AGOSTO","BENITO JUAREZ",19.39406,-99.186462,"03820",35,11,5832,2458
8,3,42,"CIUDAD DE LOS DEPORTES","BENITO JUAREZ",19.383245,-99.180786,"03710",105,26,5832,1255
8,3,42,"NAPOLES","BENITO JUAREZ",19.395027,-99.173836,"03810",765,95,5832,1255
8,3,42,"AMERICAS UNIDAS","BENITO JUAREZ",19.379124,-99.1409,"03640",3,2,5832,1255
8,3,42,"SAN SIMON TICUMAC","BENITO JUAREZ",19.37587,-99.144905,"03660",152,29,5832,1255
8,3,42,"NAPOLES","BENITO JUAREZ",19.394358,-99.177444,"38201",2,1,5832,1255
8,3,42,"NAPOLES","BENITO JUAREZ",19.388174,-99.176567,"03840",228,40,5832,1255
8,4,43,"NOCHEBUENA","BENITO JUAREZ",19.380388,-99.178215,"03720",129,22,5832,524
8,4,43,"SAN JOSE INSURGENTES","BENITO JUAREZ",19.364038,-99.183678,"03900",284,39,5832,524
8,4,43,"EXTREMADURA INSURGENTES","BENITO JUAREZ",19.375816,-99.179192,"03740",111,15,5832,524
8,,,"ALBERT","BENITO JUAREZ",19.369423,-99.138168,"03560",29,4,5832,885
9,1,44,"JUAREZ","CUAUHTEMOC",19.427095,-99.162552,"06600",1234,198,5146,1234
9,2,45,"CENTRO","CUAUHTEMOC",19.426653,-99.133049,"06090",129,47,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.426729,-99.138138,"06080",154,53,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.432354,-99.143944,"06050",181,40,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.432703,-99.137535,"06000",372,112,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.437653,-99.129234,"06020",159,53,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.432318,-99.148712,"06040",72,15,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.428345,-99.144745,"06070",42,17,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.430908,-99.129715,"06060",185,54,5146,1419
9,2,45,"CENTRO","CUAUHTEMOC",19.438143,-99.136894,"06010",125,39,5146,1419
9,3,46,"MAZA","CUAUHTEMOC",19.455484,-99.127998,"06270",2,1,5146,833
9,3,46,"SANTA MARIA INSURGENTES","CUAUHTEMOC",19.46175,-99.148567,"06430",61,14,5146,833
9,3,46,"SAN SIMON TOLNAHUAC","CUAUHTEMOC",19.459204,-99.14431,"06920",23,9,5146,833
9,3,46,"PERALVILLO","CUAUHTEMOC",19.462759,-99.13559,"06220",26,9,5146,833
9,3,46,"","CUAUHTEMOC",19.453701,-99.145081,"06900",12,8,5146,833
9,3,46,"VALLE GOMEZ","CUAUHTEMOC",19.458799,-99.125175,"06240",14,5,5146,833
9,3,46,"BUENAVISTA","CUAUHTEMOC",19.44396,-99.151054,"06350",151,35,5146,833
9,3,46,"EX-HIPODROMO DE PERALVILLO","CUAUHTEMOC",19.45561,-99.130516,"06250",29,15,5146,833
9,3,46,"ATLAMPA","CUAUHTEMOC",19.459778,-99.157646,"06450",132,26,5146,833
9,3,46,"SANTA MARIA LA RIBERA","CUAUHTEMOC",19.449009,-99.158424,"06400",193,70,5146,833
9,3,46,"MORELOS","CUAUHTEMOC",19.448322,-99.129356,"06200",74,19,5146,833
9,3,46,"FELIPE PESCADOR","CUAUHTEMOC",19.455215,-99.126595,"06280",6,3,5146,833
9,3,46,"GUERRERO","CUAUHTEMOC",19.442228,-99.143967,"06300",110,30,5146,833
9,4,47,"SAN RAFAEL","CUAUHTEMOC",19.437798,-99.162125,"06470",362,73,5146,1580
9,4,47,"CUAUHTEMOC","CUAUHTEMOC",19.428677,-99.169518,"06500",917,156,5146,1580
9,4,47,"TABACALERA","CUAUHTEMOC",19.435699,-99.154976,"06030",301,64,5146,1580
10,1,48,"","MIGUEL HIDALGO",19.447264,-99.215431,"11200",114,25,5020,2235
10,1,48,"INDUSTRIAL VALLEJO","AZCAPOTZALCO",19.495277,-99.162834,"02300",572,103,5020,2235
10,1,48,"SAN MATEO","AZCAPOTZALCO",19.483189,-99.192039,"02490",12,4,5020,2235
10,1,48,"SANTA CATARINA","AZCAPOTZALCO",19.490545,-99.175392,"02250",7,2,5020,2235
10,1,48,"EL ROSARIO","AZCAPOTZALCO",19.505774,-99.206955,"02100",9,3,5020,2235
10,1,48,"ANAHUAC","MIGUEL HIDALGO",19.442766,-99.179283,"11320",366,101,5020,2235
10,1,48,"INDUSTRIAL VALLEJO","AZCAPOTZALCO",19.489862,-99.152588,"02320",12,2,5020,2235
10,1,48,"INDUSTRIAL VALLEJO","AZCAPOTZALCO",19.487272,-99.165733,"02360",16,6,5020,2235
10,1,48,"TLAXPANA","MIGUEL HIDALGO",19.441553,-99.167854,"11370",12,6,5020,2235
10,1,48,"ANZURES","MIGUEL HIDALGO",19.43117,-99.178154,"11590",625,143,5020,2235
10,1,48,"","MIGUEL HIDALGO",19.449516,-99.202362,"11470",9,6,5020,2235
10,1,48,"TACUBA","MIGUEL HIDALGO",19.455664,-99.188545,"11410",126,31,5020,2235
10,1,48,"FRANCISCO I MADERO","MIGUEL HIDALGO",19.446541,-99.201645,"11480",34,6,5020,2235
