V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52
12409.431515528626,15555.549031578572,16814.82696255591,16279.265833762998,20322.365540646064,23275.439131203126,15015.647110165612,17363.845092367977,12888.235621338901,13160.651916985862,13901.776903217351,16594.896174612124,19729.189495762937,22579.10182690476,10920.876339660146,13041.876274458513,10520.387037349785,13688.301627144996,16246.779068614615,9060.136813858178,6025.021808220047,12956.087798997858,9189.60569644239,8196.864282743074,2910.296404189723,6451.311080663367,9442.902801515345,11346.952478248268,7982.739776114782,1305.1852758012033,1858.0099070604406,2633.748212491414,0,5567.687481414207,6711.121719110076,8143.71629817104,7367.410819957097,4262.330581626313,8198.696805379337,7374.703473004803,6587.155315428973,6734.259722526218,5169.5921120951325,7767.789015155046,8121.564660288746,5276.876741639014,5000.606336541581,4365.594296190007,7346.952780518427,6208.388458626301,7244.67442316719,8307.76115018013
8971.527016713319,11187.561650632844,14810.057962035044,13306.75985691115,17435.861354603632,18811.362751255503,12583.20388793924,11800.236924045294,7380.571941784544,7593.259191956163,8604.795066851193,11227.255307925267,14165.770835938642,17166.459831566,10582.82241530607,11143.551181516345,6220.647672120786,8954.36040828223,11420.50664754287,8561.754063424487,6497.256619638391,13318.97327926708,8246.849492547319,9529.331592604309,3366.926221903517,9966.709131852056,12360.728743184154,14305.304524238463,10761.876615193043,5674.23166583481,4110.217964218027,5148.328313899803,5567.687481414207,0,1145.2495023570948,2638.6289595078074,2285.850804268244,1309.7361155319443,4102.734106678662,3135.220452356671,2166.810851238416,3962.044420877145,2418.182850983722,3974.9736181154058,5959.646772280081,3192.7243036403293,6831.925715432605,7850.61500171752,10151.920489165936,7595.00184510836,7061.92892064893,11351.445236910879
8615.233704124515,10488.231639540092,14698.724982860069,12978.022228088235,17075.39524744329,18020.415778293296,12407.698164674206,10662.411801141261,6279.48224701947,6449.581178850077,7597.241796964862,10177.413204067532,13020.673123078737,16088.794762799474,10803.351498663023,10993.771410019091,5557.370430762429,8064.283164004261,10475.37725721328,8964.081518453853,7203.822820344939,13741.966441637553,8571.10872689122,10222.006983821464,4450.272655637448,10941.109509087495,13221.01073811295,15145.916874814768,11631.264715582663,6778.530385076256,5214.422148965414,6152.666835878525,6711.121719110076,1145.2495023570948,0,1596.736989718158,1613.0807503679562,2449.5531733090993,3832.7001973329957,2960.863791670322,2171.91658486514,4224.494702514241,2986.6618440620537,3714.4056209836444,6008.31476047346,3718.3988179501075,7622.467979166583,8800.475643336807,10945.32942257111,8271.861790788304,7488.5110199681285,12153.126365429283
7536.418566598513,9037.352742739633,13835.790929150424,11875.292308396265,15913.873942216229,16488.180289030563,11488.473705075627,9241.899239036951,4752.032849857932,5107.818815294408,6001.329133549302,8595.605886960024,11681.603928029033,14527.912532630178,12005.230386268195,11815.023564623665,5816.988780172443,7763.281345629521,9991.019605506262,8884.367478541097,7638.407804185002,13609.117934537746,8389.899016711455,10558.073898997767,5638.643016570158,11773.192881828516,13807.039346641766,15679.61471369955,12250.739483969655,8311.893781473264,6748.412928289477,7742.531876697967,8143.71629817104,2638.6289595078074,1596.736989718158,0,2480.7216991677583,3932.050947815317,3130.0955808120502,2569.3277462741567,2302.4984965587355,4219.967360970329,4531.436575787373,4668.541927564402,7138.8276914137095,5229.423194037936,9194.318816909576,10397.205156655582,12511.908511896678,9799.267961410895,8883.128538933255,13721.008207251669
9974.927563109422,11468.738527463924,16184.068106634712,14328.333436298548,18384.214212895302,18803.683845070536,13864.302912249877,10392.905198721694,6388.668871594005,6158.783719773324,8025.021631966518,10415.502258447324,12565.75930124323,16160.212173836395,9525.01431352953,9455.693940689613,3978.1111278405065,6678.604369189041,9166.374715531345,10574.971100917286,8729.071643738565,15352.905894484094,10184.10627764338,11758.721935606294,5574.831002854596,12234.943406056258,14645.67817174187,16588.393014436293,13047.256937305545,7150.222051401738,5647.391684404992,6216.0978726928815,7367.410819957097,2285.850804268244,1613.0807503679562,2480.7216991677583,0,3297.733905150992,5327.647513832866,4518.548506166277,3781.127747448358,5837.570809195305,2607.4986719007024,2210.664581547957,4658.295077377175,3125.564043536716,7165.9376376953605,8638.194227201227,10417.143899682334,7602.600413634862,6491.40257551065,11622.9916151391
9679.752901422964,12187.321724917278,15211.01561780598,13944.431716017702,18083.528160324033,19867.730305384008,13069.324635777595,13109.601571841977,8681.896728835902,8898.952582769887,9853.220434766272,12498.46557739393,15467.200682434579,18451.82320642675,10305.463606834011,11283.6895264358,7006.346180599291,9934.349897947455,12447.318554262876,8447.796753215118,6026.198596027677,13114.830109474806,8236.149031791327,9013.205363059878,2318.6231732090064,9019.770529506304,11575.104648084223,13537.486036638042,9974.407686402366,4386.301025758675,2828.0349312284657,3987.6606735117957,4262.330581626313,1309.7361155319443,2449.5531733090993,3932.050947815317,3297.733905150992,0,4877.746014221927,3907.315545710974,2932.726992242572,4223.598741543295,2183.6666496106627,4470.33726260832,5998.853315990703,2867.582556014117,5925.330595275879,6729.834996289491,9200.259253755246,6818.332520784831,6610.062744299784,10381.675515981107
4868.7987596361445,7409.6099457544115,10869.41569299114,9209.711018944778,13334.789255020603,15133.592815289849,8575.508000677828,10533.884202236875,5957.1692922275015,6986.878315384018,6191.535242961579,8886.875121319063,13156.405060648995,14821.620776094736,14603.720178971087,14783.24867246466,8942.894103775116,10775.252065440414,12860.704948729894,5934.708428992185,5391.712280591157,10569.303715557515,5375.6132787573115,8001.043417268064,5293.850276356747,9970.662995944558,11511.219936827458,13269.901667102798,10050.69125072864,8828.923877696767,7411.22126415712,8784.742053480766,8198.696805379337,4102.734106678662,3832.7001973329957,3130.0955808120502,5327.647513832866,4877.746014221927,0,977.7926092389615,1965.2998037950363,1878.0461807602157,6518.789628972656,7517.824154056521,9838.827728716147,7292.898782318633,10798.445796546488,11531.460638687997,14077.412836934885,11646.445856193262,11158.493328413093,15255.929136035587
5840.291214598726,8328.475430405715,11754.686575582118,10171.578451011706,14301.044829295266,16042.52252558938,9487.597071326185,10826.202733642805,6198.701385346322,7042.259957841155,6721.190340458931,9438.28417937775,13409.822742087665,15414.511272621397,13671.621138516815,13952.479621227307,8279.05794956686,10330.858284584197,12525.034660030768,6315.131568856984,5275.083788745174,11047.947382484417,5828.7292661775255,8085.322748522756,4497.087738752908,9693.33796264628,11464.543290186575,13287.435456341782,9950.315904399584,7937.9238879978475,6490.088246167058,7836.325761503056,7374.703473004803,3135.220452356671,2960.863791670322,2569.3277462741567,4518.548506166277,3907.315545710974,977.7926092389615,0,987.5091743969967,1714.227475628836,5553.279752688009,6673.619991860494,8938.920814163133,6327.790438579184,9823.884895643552,10585.400104097771,13107.48362057098,10668.653611894573,10196.202696436927,14288.508132283565
6823.509536189021,9267.90297711047,12663.637594127034,11146.251362647752,15278.776747291127,16967.30527394578,10421.721636704086,11198.04909515564,6580.0402981688485,7230.468732834714,7347.927210954593,10059.056775290395,13729.218397670875,16049.464866845945,12736.279997673439,13132.40616521794,7674.766625846695,9957.014705335256,12253.349278760084,6823.458346614239,5342.322916655282,11597.431641951322,6408.576981096108,8290.190283395095,3781.7769748386727,9510.355394542681,11504.68155778057,13380.633627905103,9948.75344111433,7062.793882420443,5580.581254353396,6887.655064077065,6587.155315428973,2166.810851238416,2171.91658486514,2302.4984965587355,3781.127747448358,2932.726992242572,1965.2998037950363,987.5091743969967,0,2072.3300631140455,4582.887240692556,5861.6078820977145,8047.261357165373,5357.196088617596,8840.63368847931,9637.186703701087,12129.59927378477,9681.152054949787,9227.087691387498,13313.467659618469
5727.50572279898,8859.403765200237,10987.455584512729,9833.802993496529,13961.85806330579,16560.26641959439,8861.523538236179,12387.71345131118,7785.8608051035435,8718.173035425345,8065.708281719873,10753.706082472067,14999.11660477206,16669.188430265185,14466.570604421127,15093.776994561007,9747.091199263605,11970.123400738057,14207.924380226454,4751.134035150626,3584.84632985853,9525.602596378818,4347.417738021755,6372.57294635531,3854.3901943954975,8103.965251211534,9763.635342280479,11576.198176723552,8263.810492805731,7542.5675089789065,6277.856801822612,7766.298546156656,6734.259722526218,3962.044420877145,4224.494702514241,4219.967360970329,5837.570809195305,4223.598741543295,1878.0461807602157,1714.227475628836,2072.3300631140455,0,6250.904891487399,7859.1791117549565,9919.888971545275,7002.805099811168,10013.782541495837,10455.365926931327,13182.223381632024,10988.027929908118,10821.943937784321,14321.38956333542
11386.919916460727,13467.209946288978,17191.72520015108,15724.858163367799,19853.212286819675,21004.597769108677,14985.667123110212,12999.158769146967,8937.591701869185,8766.270500206518,10456.798805266497,12940.103358068201,15142.962011088128,18742.001032937373,8216.594243837162,9103.9201318526,5362.764973292673,8519.378992415155,11078.621490860723,10622.550818143107,8190.178480991897,15298.481011672919,10391.00177888773,11151.405037813453,4257.833534832515,10841.480265109272,13543.244856013864,15510.455528633622,11952.133427028037,4707.3513181992785,3328.785228867491,3636.8739732860236,5169.5921120951325,2418.182850983722,2986.6618440620537,4531.436575787373,2607.4986719007024,2183.6666496106627,6518.789628972656,5553.279752688009,4582.887240692556,6250.904891487399,0,2626.3641892463584,3816.5323335893177,774.5427722575866,4672.236397568914,6038.670200023618,7982.634220822076,5285.291103869363,4644.221257165138,9192.134758699345
12184.321113554259,13550.123825727369,18384.061783009667,16535.346811448202,20582.366970861643,20730.604430435345,16070.67570532164,11424.916638754501,7966.521060175704,7363.189331568311,9797.88710918069,11975.545426656028,13308.093561246144,17469.408834884853,7383.689496406248,7279.374432172736,2754.7284351089065,5968.467730641357,8526.46013743985,12528.95758315551,10410.127431614412,17292.173880155635,12191.010386902468,13430.349717738627,6742.873741562312,13410.29292989274,16037.356798055527,18001.812848848782,14438.097961419633,7180.042591606214,5912.657605066092,5915.262591831487,7767.789015155046,3974.9736181154058,3714.4056209836444,4668.541927564402,2210.664581547957,4470.33726260832,7517.824154056521,6673.619991860494,5861.6078820977145,7859.1791117549565,2626.3641892463584,0,2516.5279481532584,2551.62902747747,6055.003887079282,7836.2399271031645,9061.86304408507,6175.717102159078,4692.7844312750685,10234.474857675414
14599.855217500479,16065.845854095818,20693.59521156961,18961.018189343802,23033.44596318316,23224.258966506928,18414.230575138004,13508.189304209784,10378.953617153324,9628.508094661842,12263.029396409842,14345.241538979715,15159.16943943544,19667.712331719627,4873.2801385263565,5289.052615456969,3848.1022596496964,6894.576910811123,9291.88134781465,14417.302357180006,12000.125648845828,19111.562544159882,14157.925630455838,14940.30311437599,7985.4788408875265,14332.935143071702,17159.58628015713,19121.178817888263,15588.988860566189,7184.371761109273,6347.985887722487,5714.864764504532,8121.564660288746,5959.646772280081,6008.31476047346,7138.8276914137095,4658.295077377175,5998.853315990703,9838.827728716147,8938.920814163133,8047.261357165373,9919.888971545275,3816.5323335893177,2516.5279481532584,0,3212.6124204272396,4791.727339772765,6778.81575656827,7242.833117792052,4455.455736332257,2576.3662159418627,8334.96329573396
12160.736348597089,14206.59474818402,17956.887086273975,16499.36539170716,20627.48929066291,21716.557304785343,15756.353214691419,13451.36088863287,9511.635775869243,9243.573908965973,11095.260258578546,13533.294510191823,15521.331658032952,19282.423019654725,7465.314898530218,8491.703079093775,5294.5132483021725,8519.990526551413,11077.39126512043,11313.303664777313,8805.284962741373,15958.939919544806,11102.241207869169,11730.149025336355,4773.76829311538,11219.289364597144,13990.735781641562,15956.14581061284,12410.404057377287,4629.490114772258,3420.9244470374074,3384.8952462737216,5276.876741639014,3192.7243036403293,3718.3988179501075,5229.423194037936,3125.564043536716,2867.582556014117,7292.898782318633,6327.790438579184,5357.196088617596,7002.805099811168,774.5427722575866,2551.62902747747,3212.6124204272396,0,4043.8900458318944,5558.100287888694,7321.758505747934,4569.961307760128,3869.910141155326,8530.819611827359
15598.861064529356,18019.43859394641,20897.772428821914,19830.467629617848,23966.083511876677,25626.541646319904,18856.82805710211,17401.951109055233,13554.269722212186,13234.102177825145,15125.284240446244,17577.181927523114,19358.482973677026,23307.6949590785,6025.38488994953,8628.168421826776,8410.676064219293,11602.87683380641,14056.625849080823,13535.096508296047,10612.663210826799,17775.241121496656,13512.95624779041,13101.113695845843,6594.396451293142,11388.250475383453,14408.167891878673,16281.741123127606,12975.543225860183,3711.112893996879,4015.55268972831,2511.5326072265575,5000.606336541581,6831.925715432605,7622.467979166583,9194.318816909576,7165.9376376953605,5925.330595275879,10798.445796546488,9823.884895643552,8840.63368847931,10013.782541495837,4672.236397568914,6055.003887079282,4791.727339772765,4043.8900458318944,0,2000.0568875147649,3325.307035542581,1207.9926057016417,2738.209426435844,4531.3313009818585
16168.234290080845,18905.088964045382,21037.18715728212,20259.69922255258,24363.82773558942,26596.51063656682,19129.717677600533,19007.543648288596,14963.110498803266,14790.11764024816,16396.419441247752,18942.561167809352,21065.16699020147,24777.57191174953,7587.05712256127,10473.501587793118,10316.711489322252,13536.734956999424,16013.708872591556,13385.701109687965,10364.814756173932,17308.143475834968,13468.955731941609,12526.263393031122,6710.515399145844,10318.604190106063,13351.511980553047,15145.203169131784,12025.177527240694,3129.6900177710704,4177.703988084894,2749.690623077494,4365.594296190007,7850.61500171752,8800.475643336807,10397.205156655582,8638.194227201227,6729.834996289491,11531.460638687997,10585.400104097771,9637.186703701087,10455.365926931327,6038.670200023618,7836.2399271031645,6778.81575656827,5558.100287888694,2000.0568875147649,0,2983.0078714753313,2819.441377091022,4687.291868985927,3969.049531754136
18836.207548577622,21337.49060715963,23923.82923447526,23015.961503322593,27140.903037682783,28951.73103084402,21961.225441625786,20486.669349539396,16797.005470619817,16384.528102585326,18416.935232992415,20829.265730928502,22313.38609402125,26489.031916812102,5988.0243730032935,9379.1609095441745,11082.756271581966,14102.467180362622,16404.51276267663,16339.629425580984,13329.454970962639,20290.356990336757,16399.67953953409,15504.796401132216,9558.028604199422,13176.591091872766,16194.91854684371,17934.20236955728,14922.35385261281,6093.951522882506,6961.7321855874625,5430.520616213045,7346.952780518427,10151.920489165936,10945.32942257111,12511.908511896678,10417.143899682334,9200.259253755246,14077.412836934885,13107.48362057098,12129.59927378477,13182.223381632024,7982.634220822076,9061.86304408507,7242.833117792052,7321.758505747934,3325.307035542581,2983.0078714753313,0,2886.3763268315815,4678.713983774865,1209.6778180075758
16488.31805791459,18747.06416102039,21928.558996633867,20762.56019631651,24901.591547222233,26285.12147514089,19848.51379375585,17600.627719835855,13957.929118149743,13507.672790116705,15625.418736938733,17992.501162783756,19436.5263581855,23615.419474993527,4866.683506232406,7654.733765645807,8256.888745771254,11349.931130343564,13725.268961291158,14658.472983780921,11764.482292062085,18947.89918721158,14612.466641597575,14292.053224967794,7700.934421607535,12590.885850060537,15612.99395632672,17482.36202103084,14183.243308407764,4918.7964480930095,5158.883298992448,3691.087266053497,6208.388458626301,7595.00184510836,8271.861790788304,9799.267961410895,7602.600413634862,6818.332520784831,11646.445856193262,10668.653611894573,9681.152054949787,10988.027929908118,5285.291103869363,6175.717102159078,4455.455736332257,4569.961307760128,1207.9926057016417,2819.441377091022,2886.3763268315815,0,2009.2494139109265,4064.0105807225486
16023.719272817738,17920.456838785398,21801.696003901936,20367.227789042885,24492.91020924921,25293.309500255837,19618.53106634367,16013.316992381328,12651.353913486577,12036.663689620576,14440.894408100236,16667.10535743396,17721.751721452165,22126.81149735449,3803.257507425576,5929.736131153872,6424.464206209646,9426.029768245058,11757.946687168758,14922.159440562562,12197.90190804024,19428.385177931283,14780.579234139568,14942.750031598693,8045.532365184767,13691.935795888823,16660.78233106641,18581.82898523534,15158.782578532951,6060.822481376118,5785.47326073839,4612.716413980225,7244.67442316719,7061.92892064893,7488.5110199681285,8883.128538933255,6491.40257551065,6610.062744299784,11158.493328413093,10196.202696436927,9227.087691387498,10821.943937784321,4644.221257165138,4692.7844312750685,2576.3662159418627,3869.910141155326,2738.209426435844,4687.291868985927,4678.713983774865,2009.2494139109265,0,5758.8383710220205
19994.994033864405,22534.05499247451,24998.479961082892,24151.738990103855,28270.421430944203,30155.758185636845,23066.696637298806,21657.80425544997,17999.931203200536,17571.564567778358,19625.785909533195,22032.98872761334,23453.2681690621,27678.812274432057,6513.752296761977,10011.383538758897,12182.817468870047,15148.265565801517,17402.263656596744,17350.998491584203,14325.128094124064,21192.742205109287,17437.99028930344,16389.79540618697,10648.072514978632,13883.69055244717,16874.262489344554,18556.61346583355,15663.9611467112,7096.78331034571,8069.672884668435,6555.890238221595,8307.76115018013,11351.445236910879,12153.126365429283,13721.008207251669,11622.9916151391,10381.675515981107,15255.929136035587,14288.508132283565,13313.467659618469,14321.38956333542,9192.134758699345,10234.474857675414,8334.96329573396,8530.819611827359,4531.3313009818585,3969.049531754136,1209.6778180075758,4064.0105807225486,5758.8383710220205,0
