cp,region,sub,reg_sub,col,del,lat_c,lon_c,num_diligencias_cpxgeo,num_addr_cpxgeo,num_diligencias_region,num_diligencias_subregion,area_sqkm,id
07920,3,2,16,EX EJIDO SAN JUAN DE ARAGON,GUSTAVO A MADERO,19.458773,-99.080101,0.0028308563340410475,0,3742,1100,0.18039117254027917,434
07939,3,2,16,HEROES DE CHAPULTEPEC,GUSTAVO A MADERO,19.475143,-99.091156,0,0,3742,1100,0.00814583539567063,435
07940,3,2,16,SAN JUAN DE ARAGON,GUSTAVO A MADERO,19.46863,-99.092361,7.077140835102619e-4,0,3742,1100,0.02405660442175219,436
07950,3,2,16,SAN JUAN DE ARAGON,GUSTAVO A MADERO,19.467545,-99.085152,0.01627742392073602,0.03460207612456748,3742,1100,0.06979727560304123,437
07960,3,2,16,,GUSTAVO A MADERO,19.451517,-99.096527,0.0021231422505307855,0.0034602076124567475,3742,1100,0.022579149742968093,438
07969,3,2,16,SAN JUAN DE ARAGON II SECCION,GUSTAVO A MADERO,19.455441,-99.089111,0.021231422505307854,0.05190311418685121,3742,1100,0.21107237364296663,439
07970,3,2,16,,GUSTAVO A MADERO,19.452244,-99.070763,0.01132342533616419,0.01730103806228374,3742,1100,0.06983906009411511,440
07979,3,2,16,SAN JUAN DE ARAGON,GUSTAVO A MADERO,19.454477,-99.063278,0.021231422505307854,0.020761245674740483,3742,1100,0.08369297319098654,441
07980,3,2,16,U H NARCISO BASSOLS,GUSTAVO A MADERO,19.455925,-99.058311,0.0021231422505307855,0.006920415224913495,3742,1100,0.04261554495457682,442
07990,3,2,16,,GUSTAVO A MADERO,19.453379,-99.056793,0.0028308563340410475,0.006920415224913495,3742,1100,0.023957997900216216,443
08000,2,6,13,GABRIEL RAMOS MILLAN SECCION BRAMADERO,IZTACALCO,19.390602,-99.097145,0.008492569002123142,0.010380622837370242,5339,1387,0.058779304201626435,444
08010,2,NA,NA,EX-EJIDO DE LA MAGDALENA MIXHUCA,IZTACALCO,19.393305,-99.089462,0.0021231422505307855,0.006920415224913495,5339,885,0.007242152341414824,445
08020,2,1,8,,IZTACALCO,19.384727,-99.095055,0.0028308563340410475,0.006920415224913495,5339,486,0.01464602309989762,446
08030,2,2,9,CENTRAL DE ABASTO,IZTAPALAPA,19.38896,-99.089844,0.005661712668082095,0.010380622837370242,5339,576,0.01517907004980643,447
08100,2,6,13,AGRICOLA PANTITLAN,IZTACALCO,19.410568,-99.06398,0.13800424628450106,0.1695501730103806,5339,1387,0.2693188937050418,448
08188,2,6,13,AGRICOLA PANTITLAN,IZTACALCO,19.406765,-99.067734,0.0028308563340410475,0,5339,1387,0.03443917883538151,449
08200,2,3,10,VIADUCTO PIEDAD,IZTACALCO,19.400293,-99.13311,0.0537862703467799,0.0726643598615917,5339,1226,0.04224534438607513,450
08210,2,NA,NA,NUEVA SANTA ANITA,IZTACALCO,19.398327,-99.129227,0.04529370134465676,0.010380622837370242,5339,885,0.009492255751344542,451
08220,2,3,10,BARRIO SAN PEDRO,IZTACALCO,19.393841,-99.128944,0.020523708421797595,0.031141868512110725,5339,1226,0.02837165801836513,452
08230,2,3,10,SAN FRANCISCO XILCANTONGO,IZTACALCO,19.395126,-99.124527,0.010615711252653927,0.020761245674740483,5339,1226,0.00974202747360836,453
08240,2,NA,NA,SAN FRANCISCO XICALTONGO,IZTACALCO,19.391756,-99.125595,0.01840056617126681,0.0034602076124567475,5339,885,0.01244313714676878,454
08300,2,NA,NA,SANTA ANITA,IZTACALCO,19.399387,-99.122208,0.051663128096249115,0.031141868512110725,5339,885,0.04383939046526037,455
08310,2,2,9,LA CRUZ,IZTACALCO,19.403708,-99.115692,0.043170559094125975,0.05190311418685121,5339,576,0.01823458779187144,456
08400,2,6,13,GRANJAS MEXICO,IZTACALCO,19.401224,-99.101204,0.3920736022646851,0.3633217993079585,5339,1387,0.3152274208722694,457
08500,2,1,8,AGRICOLA ORIENTAL,IZTACALCO,19.39419,-99.072357,0.1797593772116065,0.2629757785467128,5339,486,0.3659668937318052,458
08510,2,NA,NA,EL RODEO,IZTACALCO,19.395372,-99.084503,0.0028308563340410475,0.006920415224913495,5339,885,0.0179869636514415,459
08580,2,1,8,AGRICOLA ORIENTAL,IZTACALCO,19.390156,-99.070358,0,0,5339,486,0.03443917883538151,460
08600,2,NA,NA,BARRIO LA ASUNCION,IZTACALCO,19.39073,-99.121513,0.0021231422505307855,0.0034602076124567475,5339,885,0.010185447026568484,461
08610,2,7,14,BARRIO DE ZAPOTLA,IZTACALCO,19.395708,-99.121742,0.009200283085633405,0.010380622837370242,5339,300,0.019258992882808454,462
08620,2,NA,NA,BARRIO DE LOS REYES,IZTACALCO,19.395504,-99.117767,0.013446567586694975,0.020761245674740483,5339,885,0.020541141585059892,463
08650,2,3,10,BARRIO SAN MIGUEL,IZTACALCO,19.391623,-99.115776,0.014154281670205236,0.01730103806228374,5339,1226,0.014250192556710692,464
08700,2,NA,NA,JUVENTINO ROSAS,IZTACALCO,19.392429,-99.105774,0.014154281670205236,0.01384083044982699,5339,885,0.042048211684383906,465
08720,2,NA,NA,RAMOS MILLAN,IZTACALCO,19.394569,-99.10807,0.010615711252653927,0.006920415224913495,5339,885,0.02117032950146517,466
08730,2,1,8,AMPLIACION GABRIEL RAMOS MILLAN,IZTACALCO,19.393764,-99.101852,0.0021231422505307855,0.0034602076124567475,5339,486,0.028347067110460304,467
08760,2,NA,NA,INPI LOS PICOS,IZTACALCO,19.388075,-99.104561,0.009200283085633405,0.0034602076124567475,5339,885,0.01941972771632961,468
08800,2,NA,NA,SANTIAGO SUR,IZTACALCO,19.387465,-99.12571,0.008492569002123142,0.01384083044982699,5339,885,0.0334704642297881,469
08810,2,3,10,REFORMA IZTACCIHUATL NORTE,IZTACALCO,19.385912,-99.128922,0.017692852087756547,0.020761245674740483,5339,1226,0.034338987818986394,470
08830,2,2,9,MILITAR MARTE,IZTACALCO,19.382093,-99.128876,0.02335456475583864,0.03460207612456748,5339,576,0.05245614856963536,471
08840,2,NA,NA,REFORMA IZTACCIHUATL SUR,IZTACALCO,19.377245,-99.129089,0.009200283085633405,0.01730103806228374,5339,885,0.01817497716353451,472
08900,2,2,9,,IZTACALCO,19.384405,-99.106613,0.006369426751592357,0.010380622837370242,5339,576,0.05751147196403462,473
08910,2,NA,NA,,IZTACALCO,19.387812,-99.121506,0.003538570417551309,0.0034602076124567475,5339,885,0.004757360337584394,474
08920,2,NA,NA,JARDINES TECMA,IZTACALCO,19.388113,-99.115799,0.0021231422505307855,0,5339,885,0.004394378507160309,475
08930,2,3,10,CAMPAMENTO 2 DE OCTUBRE,IZTACALCO,19.383905,-99.116089,0.009907997169143666,0.010380622837370242,5339,1226,0.052356338020468504,476
09000,2,3,10,GUADALUPE DEL MORAL,IZTAPALAPA,19.366556,-99.085167,0.3885350318471338,0.1245674740484429,5339,1226,0.22241114118567562,477
09010,2,3,10,FRACCIONAMIENTO INDUSTRIAL DEL MORAL,IZTAPALAPA,19.388088,-99.082687,0,0,5339,1226,0.01903230288303376,478
09020,2,1,8,DR ALFONSO ORTIZ TIRADO,IZTAPALAPA,19.38448,-99.080078,0.038924274593064405,0.03460207612456748,5339,486,0.04056244241711989,479
09030,2,1,8,PASEOS DE CHURUBUSCO,IZTAPALAPA,19.388018,-99.08744,0.01627742392073602,0.020761245674740483,5339,486,0.044058969131491536,480
09040,2,2,9,CENTRAL DE ABASTO,IZTAPALAPA,19.37797,-99.08699,0.14791224345364473,0.23529411764705882,5339,576,0.2600674681872493,481
09060,2,4,11,SECTOR POPULAR,IZTAPALAPA,19.365355,-99.116356,0.03255484784147204,0.06228373702422145,5339,317,0.10023203735095222,482
09070,2,4,11,GRANJAS SAN ANTONIO,IZTAPALAPA,19.364347,-99.107315,0.1075725406935598,0.11764705882352941,5339,317,0.06363202399119265,483
09080,2,4,11,EMPERADOR CACAMA,IZTAPALAPA,19.359941,-99.12175,0.004246284501061571,0.010380622837370242,5339,317,0.013462136203208698,484
09089,2,4,11,UNIDAD MODELO,IZTAPALAPA,19.36433,-99.125122,0.005661712668082095,0.006920415224913495,5339,317,0.04147445926414061,485
09090,2,4,11,HEROES DE CHURUBUSCO,IZTAPALAPA,19.362432,-99.119324,0.024769992922859165,0.02422145328719723,5339,317,0.023864218193849346,486
09099,2,4,11,MEXICALTZINGO,IZTAPALAPA,19.357143,-99.120583,0.013446567586694975,0.010380622837370242,5339,317,0.01873019345335593,487
09100,2,1,8,JUAN ESCUTIA,IZTAPALAPA,19.391218,-99.042892,0.04104741684359519,0.05536332179930796,5339,486,0.11936806853267785,488
09130,2,1,8,SAN LORENZO XICOTENCATL,IZTAPALAPA,19.381008,-99.027199,0.0021231422505307855,0,5339,486,0.023382085855412734,489
09140,2,6,13,SANTA MARTHA ACATITLA NORTE,IZTAPALAPA,19.376009,-99.016136,0.016985138004246284,0.03460207612456748,5339,1387,0.19070587588224455,490
09200,2,NA,NA,UNIDAD HABITACIONAL VICENTE GUERRERO,IZTAPALAPA,19.361553,-99.064369,0,0,5339,885,0.12977573090407718,491
09207,2,6,13,RENOVACION,IZTAPALAPA,19.369354,-99.054535,0.019815994338287332,0.020761245674740483,5339,1387,0.03443917883538151,492
09208,2,6,13,CHINAM PAC DE JUAREZ,IZTAPALAPA,19.381302,-99.044006,0.021231422505307854,0.02768166089965398,5339,1387,0.3922593543020998,493
09209,2,6,13,RENOVACION,IZTAPALAPA,19.369541,-99.05014,0.0028308563340410475,0.0034602076124567475,5339,1387,0.05112758902824549,494
09210,2,6,13,TEPALCATES,IZTAPALAPA,19.392849,-99.054939,0.03255484784147204,0.04498269896193772,5339,1387,0.07434078576749446,495
09239,2,NA,NA,EJERCITO DE ORIENTE,IZTAPALAPA,19.370655,-99.030304,0.0014154281670205238,0,5339,885,0.04987550520897245,496
09240,2,6,13,,IZTAPALAPA,19.35697,-99.062889,0.004246284501061571,0.010380622837370242,5339,1387,0.04260552529320495,497
09260,2,3,10,CONSTITUCION DE 1917,IZTAPALAPA,19.349709,-99.058472,0.008492569002123142,0.01730103806228374,5339,1226,0.07674276273169084,498
09270,2,6,13,COLONIAL IZTAPALAPA,IZTAPALAPA,19.347023,-99.056641,0.0014154281670205238,0.006920415224913495,5339,1387,0.023002561370965468,499
09280,2,6,13,JACARANDAS,IZTAPALAPA,19.345776,-99.052216,0.013446567586694975,0.01384083044982699,5339,1387,0.03304557632185256,500
09290,2,6,13,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,19.348272,-99.045685,0.012031139419674451,0.020761245674740483,5339,1387,0.21772587629706916,501
09300,2,3,10,GUADALUPE DEL MORAL,IZTAPALAPA,19.367205,-99.077103,0.044585987261146494,0.058823529411764705,5339,1226,0.10225088359013289,502
09310,2,3,10,LEYES DE REFORMA 1A SECCION,IZTAPALAPA,19.370689,-99.070755,0.06510969568294409,0.10034602076124567,5339,1226,0.21868534060000178,503
09319,2,3,10,FRACCIONAMIENTO INDUSTRIAL DEL MORAL,IZTAPALAPA,19.384628,-99.071381,0.07714083510261854,0.11072664359861592,5339,1226,0.014388712574421585,504
09320,2,NA,NA,SIDERAL,IZTAPALAPA,19.373949,-99.064194,0.0021231422505307855,0,5339,885,0.006575547693193038,505
09330,2,3,10,GUADALUPE DEL MORAL,IZTAPALAPA,19.372129,-99.068802,0,0,5339,1226,0.03443917883538151,506
09360,2,3,10,SAN MIGUEL,IZTAPALAPA,19.357502,-99.079903,0.04670912951167728,0.05536332179930796,5339,1226,0.11588051412056655,507
09400,2,3,10,EL SIFON,IZTAPALAPA,19.371439,-99.117279,0.03043170559094126,0.05190311418685121,5339,1226,0.0577837825249468,508
09410,2,2,9,ACULCO,IZTAPALAPA,19.375923,-99.104118,0.012738853503184714,0.03460207612456748,5339,576,0.08124738576440602,509
09420,2,2,9,NUEVA ROSITA,IZTAPALAPA,19.379002,-99.101997,0.014154281670205236,0.01384083044982699,5339,576,0.019982422181115112,510
09429,2,3,10,PURISIMA ATLAZOLPA,IZTAPALAPA,19.38076,-99.107903,0.012738853503184714,0.02422145328719723,5339,1226,0.007032664989834791,511
09430,2,3,10,APATLACO,IZTAPALAPA,19.379135,-99.120483,0.040339702760084924,0.05190311418685121,5339,1226,0.049302420679461396,512
09438,2,NA,NA,AMPLIACION EL TRIUNFO,IZTAPALAPA,19.376867,-99.115112,0.0028308563340410475,0.0034602076124567475,5339,885,0.01530965372241324,513
09440,2,2,9,SAN ANDRES TETEPILCO,IZTAPALAPA,19.37286,-99.129135,0.07077140835102619,0.11764705882352941,5339,576,0.11390182473863264,514
09450,2,2,9,EL BANDIJAL,IZTAPALAPA,19.362011,-99.137238,0.006369426751592357,0.010380622837370242,5339,576,0.01922755237748384,515
09460,2,NA,NA,JUSTO SIERRA,IZTAPALAPA,19.36014,-99.135422,0.010615711252653927,0.01384083044982699,5339,885,0.0098895109170160575,516
09470,2,2,9,SINATEL,IZTAPALAPA,19.359194,-99.131798,0.025477707006369428,0.020761245674740483,5339,576,0.015424716356189543,517
09479,2,NA,NA,AMPLIACION SINATEL,IZTAPALAPA,19.366116,-99.129044,0.003538570417551309,0.0034602076124567475,5339,885,0.021431596053112793,518
09480,2,2,9,PRADO,IZTAPALAPA,19.358418,-99.134918,0.01910828025477707,0.020761245674740483,5339,576,0.015412441124217316,519
09500,2,6,13,SANTA MARIA AZTAHUACAN,IZTAPALAPA,19.348597,-99.025063,0.043878273177636234,0.06920415224913495,5339,1387,0.10148786610003148,520
09510,2,6,13,SANTA MARTHA ACATITLA,IZTAPALAPA,19.361391,-99.007393,0.03184713375796178,0.05190311418685121,5339,1387,0.11153425908276562,521
09520,2,6,13,SAN SEBASTIAN TECOLOXTITLA,IZTAPALAPA,19.361168,-99.017906,0.006369426751592357,0.006920415224913495,5339,1387,0.041904350481974426,522
09530,2,6,13,SANTA MARTHA ACATITLA,IZTAPALAPA,19.369209,-99.01696,0.029016277423920735,0.05536332179930796,5339,1387,0.12107814286875088,523
09560,2,NA,NA,PARAJE ZACATEPEC,IZTAPALAPA,19.359102,-99.019737,0,0,5339,885,0.035844426363718374,524
09570,2,6,13,SANTA MARIA AZTAHUACAN,IZTAPALAPA,19.357811,-99.034172,0.06581740976645435,0.08650519031141868,5339,1387,0.1924296239896238,525
09578,2,6,13,,IZTAPALAPA,19.366934,-99.037491,0.0021231422505307855,0.0034602076124567475,5339,1387,0.05637047865770546,526
09600,2,6,13,SANTA MARTHA ACATITLA,IZTAPALAPA,19.357092,-99.003372,7.077140835102619e-4,0,5339,1387,0.0334115273345076,527
09608,2,6,13,SEGUNDA AMPLIACION SANTIAGO ACAHUALTEPEC,IZTAPALAPA,19.351246,-99.01178,0,0,5339,1387,0.02148261119025348,528
09609,2,6,13,,IZTAPALAPA,19.348486,-99.013145,0.005661712668082095,0.010380622837370242,5339,1387,0.07113249654362712,529
09620,2,NA,NA,LOMAS DE ZARAGOZA,IZTAPALAPA,19.357729,-99.001984,0,0,5339,885,0.05878184346418178,530
09630,2,3,10,AMPLIACION BARRIO SAN MIGUEL,IZTAPALAPA,19.34343,-98.988029,0.0014154281670205238,0,5339,1226,0.20959550756892162,531
09637,2,1,8,CAMPESTRE POTRERO,IZTAPALAPA,19.328196,-98.972137,0.0028308563340410475,0.0034602076124567475,5339,486,0.18371328701250547,532
09638,2,7,14,AMPLIACION EMILIANO ZAPATA,IZTAPALAPA,19.341654,-98.979004,0,0,5339,300,0.04026341006420847,533
09640,2,6,13,,IZTAPALAPA,19.344692,-99.015587,0.02264685067232838,0.03460207612456748,5339,1387,0.23665221134893288,534
09660,2,6,13,CITLALLI,IZTAPALAPA,19.344126,-99.024597,0.006369426751592357,0.01384083044982699,5339,1387,0.034800946838147044,535
09680,2,NA,NA,LA ERA,IZTAPALAPA,19.333162,-99.020981,0,0,5339,885,0.04983572874356912,536
09696,2,2,9,LOS CIPRESES,IZTAPALAPA,19.335066,-98.998787,0,0,5339,576,0.142773303033461,537
09700,2,6,13,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,19.337,-99.039764,0.04600141542816702,0.08996539792387544,5339,1387,0.38854818726851953,538
09706,2,6,13,SANTA MARIA AZTAHUACAN,IZTAPALAPA,19.323824,-99.034767,0.00778485491861288,0.006920415224913495,5339,1387,0.007432865459592906,539
09720,2,6,13,FRANCISCO VILLA,IZTAPALAPA,19.339098,-99.055992,0.009907997169143666,0.01730103806228374,5339,1387,0.0664460407066575,540
09730,2,6,13,REFORMA POLITICA,IZTAPALAPA,19.341534,-99.029739,0.010615711252653927,0.020761245674740483,5339,1387,0.06924823521527558,541
09740,2,7,14,LA HERA,IZTAPALAPA,19.332357,-99.058136,0.004953998584571833,0.010380622837370242,5339,300,0.0406300125713956,542
09750,2,NA,NA,LAS PEÃ‘AS,IZTAPALAPA,19.336626,-99.051201,0.004953998584571833,0.010380622837370242,5339,885,0.0872613723283217,543
09760,2,7,14,CONSEJO AGRARISTA MEXICANO,IZTAPALAPA,19.325798,-99.055145,0.008492569002123142,0.01384083044982699,5339,300,0.07909253832193511,544
09770,2,7,14,PUENTE BLANCO,IZTAPALAPA,19.327274,-99.065025,7.077140835102619e-4,0.0034602076124567475,5339,300,0.022734590771155236,545
09780,2,7,14,LOMAS DE SAN LORENZO,IZTAPALAPA,19.317799,-99.065102,0.014861995753715499,0.03460207612456748,5339,300,0.12948611671699287,546
09790,2,7,14,SAN LORENZO TEZONCO,IZTAPALAPA,19.307421,-99.065208,0.003538570417551309,0.006920415224913495,5339,300,0.17297523730695777,547
09800,2,5,12,PUEBLO CULHUACAN,IZTAPALAPA,19.336506,-99.109543,0.0629865534324133,0.0726643598615917,5339,630,0.18700577289144693,548
09810,2,5,12,GRANJAS ESMERALDA,IZTAPALAPA,19.353571,-99.115059,0.11181882519462137,0.11418685121107267,5339,630,0.0762598262821373,549
09819,2,1,8,VALLE DEL SUR,IZTAPALAPA,19.345625,-99.113281,0.03043170559094126,0.031141868512110725,5339,486,0.030362384152367042,550
09820,2,5,12,SANTA ISABEL INDUSTRIAL,IZTAPALAPA,19.35276,-99.103409,0.03821656050955414,0.06920415224913495,5339,630,0.08092136743336469,551
09828,2,1,8,RICARDO FLORES MAGON,IZTAPALAPA,19.355078,-99.099785,0.0028308563340410475,0.0034602076124567475,5339,486,0.01054597295121108,552
09829,2,NA,NA,AMPLIACION EL SANTUARIO,IZTAPALAPA,19.350361,-99.096199,0.012031139419674451,0.0034602076124567475,5339,885,0.020775242987687025,553
09830,2,5,12,PARAJE SAN JUAN,IZTAPALAPA,19.345436,-99.072166,0.04600141542816702,0.06228373702422145,5339,630,0.15441385743416766,554
09837,2,5,12,,IZTAPALAPA,19.351688,-99.078316,0.012738853503184714,0.010380622837370242,5339,630,0.016246596091745252,555
09838,2,5,12,EL MANTO,IZTAPALAPA,19.352938,-99.084099,0.00778485491861288,0.006920415224913495,5339,630,0.010627070762149634,556
09839,2,NA,NA,PARAJE SAN JUAN,IZTAPALAPA,19.338818,-99.067421,0.0021231422505307855,0,5339,885,0.024739429604625975,557
09840,2,5,12,LOA REYES CULHUACAN,IZTAPALAPA,19.348719,-99.107124,7.077140835102619e-4,0,5339,630,0.02717937336488451,558
09849,2,5,12,AMPLIACION LOS REYES CULHUACAN,IZTAPALAPA,19.346165,-99.103058,0,0,5339,630,0.03193006774249078,559
09850,2,5,12,SAN JUAN XALPA,IZTAPALAPA,19.330111,-99.084557,0.020523708421797595,0.04844290657439446,5339,630,0.23266047577996654,560
09858,2,5,12,EL MANTO,IZTAPALAPA,19.347887,-99.078072,7.077140835102619e-4,0,5339,630,0.026094736945780826,561
09860,2,5,12,CERRO DE LA ESTRELLA,IZTAPALAPA,19.324543,-99.076492,0.05874026893135174,0.07612456747404844,5339,630,0.2956952835404247,562
09864,2,5,12,CERRO DE LA ESTRELLA,IZTAPALAPA,19.327456,-99.081108,0.0021231422505307855,0,5339,630,0.03443917883538151,563
09870,2,3,10,SANTA MARIA TOMATLAN,IZTAPALAPA,19.324793,-99.101631,0.012031139419674451,0.01730103806228374,5339,1226,0.06939447825787277,564
09880,2,5,12,EL VERGEL,IZTAPALAPA,19.318405,-99.085854,0.047416843595187545,0.07612456747404844,5339,630,0.15295459187059468,565
09889,2,5,12,CERRO DE LA ESTRELLA,IZTAPALAPA,19.321762,-99.082436,0,0,5339,630,0.03443917883538151,566
09890,2,5,12,LOMAS ESTRELLA SEGUNDA SECCION,IZTAPALAPA,19.320311,-99.094086,0.02264685067232838,0.031141868512110725,5339,630,0.09215460064535856,567
09897,2,5,12,LOMAS ESTRELLA,IZTAPALAPA,19.312479,-99.092682,7.077140835102619e-4,0,5339,630,0.01209961926438667,568
09900,2,7,14,EJIDOS DEL MORAL,IZTAPALAPA,19.305975,-99.075226,0.02689313517338995,0.058823529411764705,5339,300,0.08893370144318904,569
09910,2,4,11,LA ESPERANZA,IZTAPALAPA,19.311911,-99.077072,0.024769992922859165,0.031141868512110725,5339,317,0.04360209896516305,570
09920,2,7,14,,IZTAPALAPA,19.30542,-99.082481,0.01132342533616419,0.01384083044982699,5339,300,0.05177345945637659,571
09930,2,1,8,EL ROSARIO,IZTAPALAPA,19.303709,-99.064224,7.077140835102619e-4,0,5339,486,0.02650532761218794,572
09960,2,7,14,SAN LORENZO TEZONCO,IZTAPALAPA,19.294899,-99.07135,0.0014154281670205238,0,5339,300,0.09940488075280264,573
09970,2,4,11,CUAUHTEMOC,CUAUHTEMOC,19.300037,-99.07827,0.005661712668082095,0.0034602076124567475,5339,317,0.053396993894219855,574
10000,4,3,22,LOMAS QUEBRADAS,MAGDALENA CONTRERAS,19.313395,-99.241692,0.006369426751592357,0.010380622837370242,4076,377,0.032723610641486454,575
10010,4,3,22,SAN BARTOLO AMEYALCO,MAGDALENA CONTRERAS,19.326033,-99.245499,7.077140835102619e-4,0,4076,377,0.040865303150842434,576
10200,4,3,22,SAN JERONIMO LIDICE,MAGDALENA CONTRERAS,19.326382,-99.221466,0.08775654635527247,0.1314878892733564,4076,377,0.26561469262536375,577
10300,4,3,22,SAN BERNABE OCOTEPEC,MAGDALENA CONTRERAS,19.31361,-99.257927,0.01132342533616419,0.010380622837370242,4076,377,0.06270396067308841,578
10320,4,3,22,EL ROSAL,MAGDALENA CONTRERAS,19.323559,-99.246498,0,0,4076,377,0.02440787555833673,579
10340,4,NA,NA,LOS PADRES,MAGDALENA CONTRERAS,19.323042,-99.246422,0,0,4076,885,0.01865393453800521,580
10350,4,3,22,LOMAS DE SAN BERNABE,MAGDALENA CONTRERAS,19.311527,-99.260986,7.077140835102619e-4,0,4076,377,0.029687362053067178,581
10360,4,3,22,PUEBLO NUEVO ALTO,MAGDALENA CONTRERAS,19.30722,-99.261162,0.0021231422505307855,0,4076,377,0.02051973817384868,582
10380,4,NA,NA,BARROS SIERRA,MAGDALENA CONTRERAS,19.316494,-99.24485,0,0,4076,885,0.013571610691589022,583
10400,4,3,22,SAN JERONIMO ACULCO,MAGDALENA CONTRERAS,19.318928,-99.223839,0.08917197452229299,0.058823529411764705,4076,377,0.04385284109747494,584
10500,4,3,22,,MAGDALENA CONTRERAS,19.311823,-99.235352,0.008492569002123142,0.01384083044982699,4076,377,0.052612059207610196,585
10580,4,3,22,BARRANCA SECA,MAGDALENA CONTRERAS,19.305786,-99.238922,0.004246284501061571,0.0034602076124567475,4076,377,0.01804094806504417,586
10600,4,3,22,EL ROSAL,MAGDALENA CONRTRERAS,19.307442000000002,-99.248146,0.0021231422505307855,0,4076,377,0.024424559653143947,587
10610,4,3,22,EL TORO,MAGDALENA CONTRERAS,19.3113,-99.245003,0.003538570417551309,0.0034602076124567475,4076,377,0.020839781673017425,588
10640,4,NA,NA,PUEBLO NUEVO BAJO,MAGDALENA CONTRERAS,19.304853,-99.247505,0,0,4076,885,0.07366855916378122,589
10700,4,3,22,HEROES DE PADIERNA,MAGDALENA CONTRERAS,19.312767,-99.221252,0.019815994338287332,0.020761245674740483,4076,377,0.026897130834001953,590
10710,4,3,22,SANTA TERESA,MAGDALENA CONTRERAS,19.309093,-99.230705,7.077140835102619e-4,0,4076,377,0.021567132980091917,591
10900,4,NA,NA,SAN NICOLAS TOTOLAPAN,MAGDALENA CONTRERAS,19.293196,-99.245728,0.012031139419674451,0.010380622837370242,4076,885,0.23959275556208862,592
10910,4,3,22,PUEBLO LA MAGDALENA CONTRERAS,MAGDALENA CONTRERAS,19.303389,-99.246124,0.0014154281670205238,0,4076,377,0.018113347277187622,593
11000,6,4,33,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.426228,-99.211853,0.8782731776362349,0.9792387543252595,5589,1242,0.4719970202666069,594
11040,6,1,30,MOLINO DEL REY,MIGUEL HIDALGO,19.424696,-99.203461,0.01627742392073602,0.01384083044982699,5589,2198,8.893841731073717e-4,595
11100,6,2,31,BOSQUE DE CHAPULTEPEC II SECCION,MIGUEL HIDALGO,19.41185,-99.194695,0.0014154281670205238,0.0034602076124567475,5589,1096,0.34494709819620833,596
11200,10,1,48,,MIGUEL HIDALGO,19.447264,-99.215431,0.0799716914366596,0.08304498269896193,5020,2235,0.04952995321776922,597
11210,10,2,49,SAN LORENZO TLALTENANGO,MIGUEL HIDALGO,19.466732,-99.210976,0.009200283085633405,0.006920415224913495,5020,268,0.15027653284252795,598
11220,10,2,49,PERIODISTA,MIGUEL HIDALGO,19.452375,-99.219589,0.059447983014861996,0.06228373702422145,5020,268,0.019128409097124398,599
11230,10,2,49,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.459084,-99.211807,0.038924274593064405,0.03806228373702422,5020,268,0.09021112568402197,600
11240,10,2,49,IGNACIO MANUEL ALTAMIRANO,MIGUEL HIDALGO,19.46372,-99.196602,0.003538570417551309,0,5020,268,0.002462189201155284,601
11250,10,2,49,10 DE ABRIL,MIGUEL HIDALGO,19.448271,-99.207718,0.014861995753715499,0.01384083044982699,5020,268,0.002771904262695588,602
11260,10,NA,NA,,,19.453634,-99.207901,0.0021231422505307855,0.0034602076124567475,5020,885,0.06262392284822012,603
11270,10,2,49,,MIGUEL HIDALGO,19.45553,-99.206711,7.077140835102619e-4,0.0034602076124567475,5020,268,0.02306779746018837,604
11280,10,2,49,TORRE BLANCA,MIGUEL HIDALGO,19.457996,-99.194611,0.005661712668082095,0.010380622837370242,5020,268,0.02102070445047123,605
11289,10,NA,NA,AMPLIACION TORRE BLANCA,MIGUEL HIDALGO,19.453344,-99.199913,7.077140835102619e-4,0.0034602076124567475,5020,885,0.009150240740898761,606
11300,10,1,48,VERONICA ANZURES,MIGUEL HIDALGO,19.435705,-99.172974,0.10828025477707007,0.12110726643598616,5020,2235,0.034005956720064505,607
11310,6,3,32,,MIGUEL HIDALGO,19.444942,-99.181152,0.010615711252653927,0.01730103806228374,5589,979,0.009264520578618343,608
11320,10,1,48,ANAHUAC,MIGUEL HIDALGO,19.442766,-99.179283,0.25831564048124556,0.3460207612456747,5020,2235,0.12223021099789315,609
11330,10,NA,NA,UN HOGAR PARA NOSOTROS,MIGUEL HIDALGO,19.450298,-99.169106,0.004246284501061571,0.0034602076124567475,5020,885,0.019350182121475375,610
11360,10,4,51,SANTO TOMAS,MIGUEL HIDALGO,19.4505,-99.164841,0.005661712668082095,0.0034602076124567475,5020,2016,0.02167594636237455,611
11370,10,1,48,TLAXPANA,MIGUEL HIDALGO,19.441553,-99.167854,0.00778485491861288,0.01730103806228374,5020,2235,0.023963743336056376,612
11400,10,1,48,POPOTLA,MIGUEL HIDALGO,19.455555,-99.178947,0.03113941967445152,0.04844290657439446,5020,2235,0.07294625720788889,613
11410,10,1,48,TACUBA,MIGUEL HIDALGO,19.455664,-99.188545,0.08846426043878274,0.10380622837370242,5020,2235,0.06350400055696966,614
